"long","lat","order","hole","piece","group","id"
1258665.69053757,-1220609.06842536,341,FALSE,"1","01037.1","01037"
1287832.33003329,-1215714.14130397,342,FALSE,"1","01037.1","01037"
1302886.58294177,-1213200.31939708,343,FALSE,"1","01037.1","01037"
1303278.96152621,-1214751.63833547,344,FALSE,"1","01037.1","01037"
1307229.98122891,-1244570.00161103,345,FALSE,"1","01037.1","01037"
1308840.6626488,-1251521.44010586,346,FALSE,"1","01037.1","01037"
1279960.58134751,-1256403.40653322,347,FALSE,"1","01037.1","01037"
1278141.43726344,-1255077.16440182,348,FALSE,"1","01037.1","01037"
1274824.5979496,-1257247.63088062,349,FALSE,"1","01037.1","01037"
1266293.25168311,-1251847.17012154,350,FALSE,"1","01037.1","01037"
1266028.93550185,-1246298.01086325,351,FALSE,"1","01037.1","01037"
1259054.67565164,-1240041.16722636,352,FALSE,"1","01037.1","01037"
1257515.46986662,-1230045.20032758,353,FALSE,"1","01037.1","01037"
1265649.71359001,-1416667.85936331,354,FALSE,"1","01039.1","01039"
1268598.73485734,-1409774.04198985,355,FALSE,"1","01039.1","01039"
1263079.16534131,-1397063.16427865,356,FALSE,"1","01039.1","01039"
1282083.85642921,-1393909.31688649,357,FALSE,"1","01039.1","01039"
1291387.54572248,-1392222.85964481,358,FALSE,"1","01039.1","01039"
1292673.25968279,-1400517.22279069,359,FALSE,"1","01039.1","01039"
1302622.30791981,-1390259.74826767,360,FALSE,"1","01039.1","01039"
1304035.4789443,-1398209.28191488,361,FALSE,"1","01039.1","01039"
1312086.88337404,-1398645.84411698,362,FALSE,"1","01039.1","01039"
1312138.00538009,-1400621.13192668,363,FALSE,"1","01039.1","01039"
1315949.48384481,-1425819.48794674,364,FALSE,"1","01039.1","01039"
1318965.82337518,-1445355.51518979,365,FALSE,"1","01039.1","01039"
1319578.58152008,-1447449.55335223,366,FALSE,"1","01039.1","01039"
1302769.32183464,-1450119.39975424,367,FALSE,"1","01039.1","01039"
1300529.42082798,-1450467.74784716,368,FALSE,"1","01039.1","01039"
1283980.24962058,-1453021.64796454,369,FALSE,"1","01039.1","01039"
1272161.69137409,-1454766.05137546,370,FALSE,"1","01039.1","01039"
1270837.70688562,-1453550.67910362,371,FALSE,"1","01039.1","01039"
1268124.7867967,-1433441.70923183,372,FALSE,"1","01039.1","01039"
1265649.71359001,-1416667.85936331,373,FALSE,"1","01039.1","01039"
1280087.62718046,-1379659.99866271,374,FALSE,"1","01041.1","01041"
1284858.96230209,-1378857.90158329,375,FALSE,"1","01041.1","01041"
1280187.86181615,-1344943.54021989,376,FALSE,"1","01041.1","01041"
1284239.31844338,-1344390.21588832,377,FALSE,"1","01041.1","01041"
1282785.91342569,-1334866.69061249,378,FALSE,"1","01041.1","01041"
1292358.18706644,-1333219.31425381,379,FALSE,"1","01041.1","01041"
1293828.09944852,-1342700.61358851,380,FALSE,"1","01041.1","01041"
1304164.98849241,-1340866.01623511,381,FALSE,"1","01041.1","01041"
1306153.82490194,-1360296.78918575,382,FALSE,"1","01041.1","01041"
1310925.15506862,-1359462.06817412,383,FALSE,"1","01041.1","01041"
1313026.01198306,-1373462.36737612,384,FALSE,"1","01041.1","01041"
1310700.55878951,-1379086.44843193,385,FALSE,"1","01041.1","01041"
