"long","lat","order","hole","piece","group","id"
-66.032306,18.513788,314,FALSE,"1","1.1",1
-66.028706,18.513221,315,FALSE,"1","1.1",1
-66.025853,18.512054,316,FALSE,"1","1.1",1
-66.021545,18.511717,317,FALSE,"1","1.1",1
-66.01891,18.511697,318,FALSE,"1","1.1",1
-66.018153,18.511691,319,FALSE,"1","1.1",1
-66.015563,18.512849,320,FALSE,"1","1.1",1
-66.012125,18.513865,321,FALSE,"1","1.1",1
-66.008371,18.514846,322,FALSE,"1","1.1",1
-66.004019,18.515451,323,FALSE,"1","1.1",1
-65.999609,18.515753,324,FALSE,"1","1.1",1
-65.997506,18.516166,325,FALSE,"1","1.1",1
-65.995292,18.516461,326,FALSE,"1","1.1",1
-65.993401,18.516598,327,FALSE,"1","1.1",1
-65.987674,18.515818,328,FALSE,"1","1.1",1
-65.983987,18.514594,329,FALSE,"1","1.1",1
-65.978763,18.513779,330,FALSE,"1","1.1",1
-65.97282,18.512329,331,FALSE,"1","1.1",1
-65.965449,18.510152,332,FALSE,"1","1.1",1
-65.959391,18.508196,333,FALSE,"1","1.1",1
-65.954466,18.506158,334,FALSE,"1","1.1",1
-65.950138,18.503739,335,FALSE,"1","1.1",1
-65.948137,18.502647,336,FALSE,"1","1.1",1
-65.93888,18.502219,337,FALSE,"1","1.1",1
-65.932587,18.501043,338,FALSE,"1","1.1",1
-65.930865,18.501843,339,FALSE,"1","1.1",1
-65.924159,18.50355,340,FALSE,"1","1.1",1
-65.916105,18.505172,341,FALSE,"1","1.1",1
-65.909378,18.505337,342,FALSE,"1","1.1",1
-65.907956,18.505373,343,FALSE,"1","1.1",1
-65.899406,18.504732,344,FALSE,"1","1.1",1
-65.890131,18.503286,345,FALSE,"1","1.1",1
-65.886773,18.502566,346,FALSE,"1","1.1",1
-65.881379,18.501157,347,FALSE,"1","1.1",1
-65.876994,18.49955,348,FALSE,"1","1.1",1
-65.874607,18.497999,349,FALSE,"1","1.1",1
-65.871564,18.496167,350,FALSE,"1","1.1",1
-65.866926,18.493375,351,FALSE,"1","1.1",1
-65.86421,18.491609,352,FALSE,"1","1.1",1
-65.859351,18.488448,353,FALSE,"1","1.1",1
-65.857719,18.487249,354,FALSE,"1","1.1",1
-65.854844,18.487669,355,FALSE,"1","1.1",1
-65.853773,18.487771,356,FALSE,"1","1.1",1
-65.850631,18.488069,357,FALSE,"1","1.1",1
-65.849318,18.487865,358,FALSE,"1","1.1",1
-65.847171,18.487531,359,FALSE,"1","1.1",1
