"x","y","fips","abbr","full","county"
1622415.36912979,-1358505.12936505,"13003","GA","Georgia","Atkinson County"
1656540.22765846,-1319917.26612552,"13005","GA","Georgia","Bacon County"
1476338.98208422,-1381817.8273389,"13007","GA","Georgia","Baker County"
1554946.55437386,-1170282.56460172,"13009","GA","Georgia","Baldwin County"
1507760.26009885,-1032775.30623472,"13011","GA","Georgia","Banks County"
1496496.45995343,-1079634.4281264,"13013","GA","Georgia","Barrow County"
1390448.19025073,-1070449.43882638,"13015","GA","Georgia","Bartow County"
1584576.6173678,-1313293.54915204,"13017","GA","Georgia","Ben Hill County"
1595957.9303335,-1366307.70819186,"13019","GA","Georgia","Berrien County"
1518105.26589882,-1207816.54032441,"13021","GA","Georgia","Bibb County"
1558890.28873488,-1243761.15277277,"13023","GA","Georgia","Bleckley County"
1712359.56213111,-1353111.10359866,"13025","GA","Georgia","Brantley County"
1566714.01946311,-1416472.04836144,"13027","GA","Georgia","Brooks County"
1733721.93173148,-1243393.47270824,"13029","GA","Georgia","Bryan County"
1710270.54628214,-1216630.40314659,"13031","GA","Georgia","Bulloch County"
1662821.6207617,-1148032.91563532,"13033","GA","Georgia","Burke County"
1489428.60202873,-1159366.59445052,"13035","GA","Georgia","Butts County"
1458217.47127867,-1362793.17553951,"13037","GA","Georgia","Calhoun County"
1746457.64332457,-1373755.66742278,"13039","GA","Georgia","Camden County"
1678309.2330727,-1221187.80141811,"13043","GA","Georgia","Candler County"
1380837.24003732,-1147947.10010363,"13045","GA","Georgia","Carroll County"
1352972.50556546,-1001688.58197525,"13047","GA","Georgia","Catoosa County"
1707927.16341902,-1386541.029739,"13049","GA","Georgia","Charlton County"
1778894.54136452,-1248210.90314007,"13051","GA","Georgia","Chatham County"
1430451.20198996,-1278919.48235528,"13053","GA","Georgia","Chattahoochee County"
1338440.05396877,-1052762.6664572,"13055","GA","Georgia","Chattooga County"
1422247.54953384,-1063041.0544875,"13057","GA","Georgia","Cherokee County"
1529430.39952031,-1074470.38633587,"13059","GA","Georgia","Clarke County"
1416690.14066453,-1351229.30265818,"13061","GA","Georgia","Clay County"
1445945.52771069,-1134671.97653998,"13063","GA","Georgia","Clayton County"
1640314.21994585,-1389461.41463691,"13065","GA","Georgia","Clinch County"
1419029.24183219,-1097509.98042443,"13067","GA","Georgia","Cobb County"
1618200.01840623,-1330759.97545352,"13069","GA","Georgia","Coffee County"
1540476.57326788,-1386804.3629387,"13071","GA","Georgia","Colquitt County"
1637568.01255662,-1101300.78652947,"13073","GA","Georgia","Columbia County"
1576749.777412,-1386603.44179565,"13075","GA","Georgia","Cook County"
1411963.82060621,-1164698.97449882,"13077","GA","Georgia","Coweta County"
1497595.01448662,-1221822.44577568,"13079","GA","Georgia","Crawford County"
1532240.23355386,-1305902.44209715,"13081","GA","Georgia","Crisp County"
1318715.73034744,-1006797.0141142,"13083","GA","Georgia","Dade County"
1448456.26981295,-1039967.88686073,"13085","GA","Georgia","Dawson County"
1473946.69550557,-1435148.4076235,"13087","GA","Georgia","Decatur County"
1455626.56173158,-1113462.58605065,"13089","GA","Georgia","DeKalb County"
1584193.73040923,-1271243.68110794,"13091","GA","Georgia","Dodge County"
1523927.36392943,-1279991.40564202,"13093","GA","Georgia","Dooly County"
1492559.34489558,-1357118.66197885,"13095","GA","Georgia","Dougherty County"
1403796.63345872,-1128671.88363601,"13097","GA","Georgia","Douglas County"
1433713.1902193,-1385217.51402366,"13099","GA","Georgia","Early County"
1628558.81200678,-1420162.65229943,"13101","GA","Georgia","Echols County"
1743147.80380713,-1204981.38088472,"13103","GA","Georgia","Effingham County"
1571847.8688183,-1048439.08825591,"13105","GA","Georgia","Elbert County"
1654660.69623992,-1198811.35170633,"13107","GA","Georgia","Emanuel County"
1700281.4956904,-1245388.08074537,"13109","GA","Georgia","Evans County"
1435175.27526157,-993167.27359887,"13111","GA","Georgia","Fannin County"
1435999.71482563,-1151828.51403393,"13113","GA","Georgia","Fayette County"
1356922.75229054,-1075133.65706883,"13115","GA","Georgia","Floyd County"
1453343.78494435,-1058210.54416749,"13117","GA","Georgia","Forsyth County"
1532581.96513505,-1029148.45718052,"13119","GA","Georgia","Franklin County"
1426512.32952254,-1133487.37588709,"13121","GA","Georgia","Fulton County"
1415627.71400756,-1012410.3496257,"13123","GA","Georgia","Gilmer County"
1608385.15762503,-1144014.21042472,"13125","GA","Georgia","Glascock County"
1745452.20256212,-1336755.69983077,"13127","GA","Georgia","Glynn County"
1377666.5567733,-1042622.13424433,"13129","GA","Georgia","Gordon County"
1506538.61060783,-1429148.44142254,"13131","GA","Georgia","Grady County"
1555950.90745246,-1112183.01747035,"13133","GA","Georgia","Greene County"
1469786.11882633,-1090345.94181681,"13135","GA","Georgia","Gwinnett County"
1502191.06711336,-1003904.48503954,"13137","GA","Georgia","Habersham County"
1480419.97151667,-1037628.13351137,"13139","GA","Georgia","Hall County"
1577693.75113539,-1140071.08831191,"13141","GA","Georgia","Hancock County"
1363325.6107821,-1125430.47189288,"13143","GA","Georgia","Haralson County"
1416085.21708515,-1235320.4242704,"13145","GA","Georgia","Harris County"
1557915.24792882,-1025910.28895735,"13147","GA","Georgia","Hart County"
1380551.65787765,-1176717.38501882,"13149","GA","Georgia","Heard County"
1466768.40991354,-1145285.52972639,"13151","GA","Georgia","Henry County"
1529224.24834027,-1251217.97059955,"13153","GA","Georgia","Houston County"
1590202.09418797,-1333673.0421288,"13155","GA","Georgia","Irwin County"
1506697.65210647,-1057348.32942545,"13157","GA","Georgia","Jackson County"
1511328.98037323,-1149294.55067908,"13159","GA","Georgia","Jasper County"
1635726.82660305,-1300930.4600329,"13161","GA","Georgia","Jeff Davis County"
1631027.11386824,-1150960.03184368,"13163","GA","Georgia","Jefferson County"
1678785.55670499,-1175767.05365934,"13165","GA","Georgia","Jenkins County"
1622275.03344891,-1199260.63827705,"13167","GA","Georgia","Johnson County"
1529813.8935719,-1181457.22668493,"13169","GA","Georgia","Jones County"
1474324.35289931,-1184095.33798898,"13171","GA","Georgia","Lamar County"
1611191.09277523,-1388383.79639072,"13173","GA","Georgia","Lanier County"
1598303.58458208,-1227488.07503601,"13175","GA","Georgia","Laurens County"
1498291.71707085,-1331505.27270515,"13177","GA","Georgia","Lee County"
1740246.98553878,-1270463.42209884,"13179","GA","Georgia","Liberty County"
1618346.42661597,-1079855.71773897,"13181","GA","Georgia","Lincoln County"
1719176.7520969,-1287330.31344725,"13183","GA","Georgia","Long County"
1598574.4196915,-1424518.41291564,"13185","GA","Georgia","Lowndes County"
1459307.62592189,-1022964.38398438,"13187","GA","Georgia","Lumpkin County"
1621167.90469907,-1116824.54580227,"13189","GA","Georgia","McDuffie County"
1757953.4430278,-1307534.90811843,"13191","GA","Georgia","McIntosh County"
1498227.67162334,-1261387.43653719,"13193","GA","Georgia","Macon County"
1538419.78492812,-1053788.03962306,"13195","GA","Georgia","Madison County"
1452792.80431576,-1271435.32475644,"13197","GA","Georgia","Marion County"
1424216.45184361,-1194802.34695136,"13199","GA","Georgia","Meriwether County"
1451312.53963897,-1405833.96824843,"13201","GA","Georgia","Miller County"
1506534.5119286,-1389697.39594489,"13205","GA","Georgia","Mitchell County"
1498834.70092512,-1188756.66524693,"13207","GA","Georgia","Monroe County"
1638132.4564466,-1247213.7720923,"13209","GA","Georgia","Montgomery County"
1523846.15529312,-1119870.42764864,"13211","GA","Georgia","Morgan County"
1388570.16564318,-1010360.85526324,"13213","GA","Georgia","Murray County"
1417642.54630831,-1262234.68621299,"13215","GA","Georgia","Muscogee County"
1494045.37897683,-1127812.33645817,"13217","GA","Georgia","Newton County"
1529346.33126945,-1090781.11283212,"13219","GA","Georgia","Oconee County"
1555708.88524861,-1077739.90892817,"13221","GA","Georgia","Oglethorpe County"
1394790.62695703,-1108184.5626402,"13223","GA","Georgia","Paulding County"
1515323.26183982,-1235397.44939632,"13225","GA","Georgia","Peach County"
1417458.88280671,-1038639.74194234,"13227","GA","Georgia","Pickens County"
1684930.2374335,-1338737.80919755,"13229","GA","Georgia","Pierce County"
1452426.45105944,-1187695.20206609,"13231","GA","Georgia","Pike County"
1364723.17871171,-1101605.768934,"13233","GA","Georgia","Polk County"
1551148.40105967,-1267566.33751428,"13235","GA","Georgia","Pulaski County"
1539725.88661923,-1144569.82802421,"13237","GA","Georgia","Putnam County"
1415863.47592534,-1333224.88953591,"13239","GA","Georgia","Quitman County"
1504377.37443276,-977123.56292293,"13241","GA","Georgia","Rabun County"
1441517.47428314,-1340358.87800668,"13243","GA","Georgia","Randolph County"
1658925.34525085,-1115779.28975916,"13245","GA","Georgia","Richmond County"
1477015.49564626,-1118897.01604174,"13247","GA","Georgia","Rockdale County"
1473819.58447229,-1280345.49855582,"13249","GA","Georgia","Schley County"
1712983.28622872,-1176711.65961323,"13251","GA","Georgia","Screven County"
1444245.71095595,-1428824.3660319,"13253","GA","Georgia","Seminole County"
1461477.85864486,-1166824.61476232,"13255","GA","Georgia","Spalding County"
1522806.12387396,-1009057.83582057,"13257","GA","Georgia","Stephens County"
1429522.50180554,-1306462.35423059,"13259","GA","Georgia","Stewart County"
1494765.90078249,-1299170.62791904,"13261","GA","Georgia","Sumter County"
1446848.99203331,-1233634.15095506,"13263","GA","Georgia","Talbot County"
1578056.7770443,-1112323.73171887,"13265","GA","Georgia","Taliaferro County"
1692407.49024616,-1266921.92971185,"13267","GA","Georgia","Tattnall County"
1474703.38590003,-1243089.76646068,"13269","GA","Georgia","Taylor County"
1608518.33415653,-1288674.12841763,"13271","GA","Georgia","Telfair County"
1471036.37824444,-1332936.9230268,"13273","GA","Georgia","Terrell County"
1536919.34055978,-1425409.94489888,"13275","GA","Georgia","Thomas County"
1562977.05191912,-1352509.49420367,"13277","GA","Georgia","Tift County"
1660275.66624649,-1253473.5216096,"13279","GA","Georgia","Toombs County"
1478221.36189629,-976846.4144906,"13281","GA","Georgia","Towns County"
1630994.5385132,-1229770.92766978,"13283","GA","Georgia","Treutlen County"
1393663.341173,-1206233.96739611,"13285","GA","Georgia","Troup County"
1549774.21429471,-1326929.10147461,"13287","GA","Georgia","Turner County"
1550207.11911849,-1220446.01122043,"13289","GA","Georgia","Twiggs County"
1457583.54278439,-989777.69875735,"13291","GA","Georgia","Union County"
1467358.28095671,-1210530.23711129,"13293","GA","Georgia","Upson County"
1339240.93608968,-1026856.80097995,"13295","GA","Georgia","Walker County"
1500631.54177621,-1101906.33456359,"13297","GA","Georgia","Walton County"
1665790.12790399,-1364916.37580279,"13299","GA","Georgia","Ware County"
1601301.32261199,-1123602.18129603,"13301","GA","Georgia","Warren County"
1599863.62638093,-1171965.0069195,"13303","GA","Georgia","Washington County"
1713081.59748113,-1315158.60877465,"13305","GA","Georgia","Wayne County"
1457015.98447898,-1307286.04976635,"13307","GA","Georgia","Webster County"
1620933.32250011,-1262897.4423425,"13309","GA","Georgia","Wheeler County"
1481465.85762102,-1011488.77020271,"13311","GA","Georgia","White County"
1368754.0434032,-1013660.02294802,"13313","GA","Georgia","Whitfield County"
1559006.11048242,-1292982.5042724,"13315","GA","Georgia","Wilcox County"
1586998.12148265,-1082200.03680963,"13317","GA","Georgia","Wilkes County"
1571161.88650761,-1201038.09174641,"13319","GA","Georgia","Wilkinson County"
1532881.4456387,-1355061.57449869,"13321","GA","Georgia","Worth County"
-187397.79398701,-2252216.95945274,"15001","HI","Hawaii","Hawaii County"
-475895.96914105,-2022525.57174594,"15003","HI","Hawaii","Honolulu County"
-363856.14917544,-2066341.03567026,"15005","HI","Hawaii","Kalawao County"
-633715.50370458,-1942095.79970809,"15007","HI","Hawaii","Kauai County"
-286056.00036735,-2122071.05150677,"15009","HI","Hawaii","Maui County"
-1300075.03274773,-46160.73373556,"16001","ID","Idaho","Ada County"
-1286699.71228832,133915.92488254,"16003","ID","Idaho","Adams County"
-988590.52348151,-199890.64096242,"16005","ID","Idaho","Bannock County"
-929154.8394422,-245000.49743179,"16007","ID","Idaho","Bear Lake County"
-1246976.78812613,375256.66330427,"16009","ID","Idaho","Benewah County"
-1020293.73854089,-116801.12185873,"16011","ID","Idaho","Bingham County"
-1131166.04989041,-74300.67926631,"16013","ID","Idaho","Blaine County"
-1263904.99954759,5283.94709256,"16015","ID","Idaho","Boise County"
-1220610.90938991,488285.32786653,"16017","ID","Idaho","Bonner County"
-912208.01682005,-119352.87869859,"16019","ID","Idaho","Bonneville County"
-1193530.92793601,540748.01765283,"16021","ID","Idaho","Boundary County"
-1042276.05050751,-58238.54077039,"16023","ID","Idaho","Butte County"
-1188697.98369727,-68986.90670005,"16025","ID","Idaho","Camas County"
-1331303.03565283,-10075.37242164,"16027","ID","Idaho","Canyon County"
-949106.6402012,-176709.08792774,"16029","ID","Idaho","Caribou County"
-1097277.36421079,-210529.19421743,"16031","ID","Idaho","Cassia County"
-992272.64966466,-4958.72652652,"16033","ID","Idaho","Clark County"
-1205529.15635725,304609.09481787,"16035","ID","Idaho","Clearwater County"
-1127063.90933579,17289.45842049,"16037","ID","Idaho","Custer County"
-1247287.0576504,-68669.06795509,"16039","ID","Idaho","Elmore County"
-969244.82879057,-248277.26825891,"16041","ID","Idaho","Franklin County"
-906456.2547015,-26700.49536157,"16043","ID","Idaho","Fremont County"
-1305459.079934,12696.08742061,"16045","ID","Idaho","Gem County"
-1196197.62089779,-109180.38382164,"16047","ID","Idaho","Gooding County"
-1194310.64638919,198746.94878512,"16049","ID","Idaho","Idaho County"
-989351.12524351,-53141.67700537,"16051","ID","Idaho","Jefferson County"
-1152500.6439988,-157622.26546577,"16053","ID","Idaho","Jerome County"
-1238500.2215499,426135.70234931,"16055","ID","Idaho","Kootenai County"
-1260856.90069937,335025.95280112,"16057","ID","Idaho","Latah County"
-1100963.42319394,117163.24630087,"16059","ID","Idaho","Lemhi County"
-1263018.8535578,267896.70578838,"16061","ID","Idaho","Lewis County"
-1137953.54940193,-123463.5974738,"16063","ID","Idaho","Lincoln County"
-926569.43774274,-72344.59757505,"16065","ID","Idaho","Madison County"
-1097304.65506573,-133403.56009206,"16067","ID","Idaho","Minidoka County"
-1279865.22672019,292121.86239139,"16069","ID","Idaho","Nez Perce County"
-1024849.39465369,-234501.23899958,"16071","ID","Idaho","Oneida County"
-1327614.35120998,-144081.31156537,"16073","ID","Idaho","Owyhee County"
-1330951.38924416,33277.09408162,"16075","ID","Idaho","Payette County"
-1036425.41694414,-184066.2238583,"16077","ID","Idaho","Power County"
-1194126.46887572,363917.72222156,"16079","ID","Idaho","Shoshone County"
-897566.86244247,-74212.83226814,"16081","ID","Idaho","Teton County"
-1197826.34603702,-190914.11900575,"16083","ID","Idaho","Twin Falls County"
-1225981.04955315,100950.58712462,"16085","ID","Idaho","Valley County"
-1325639.81964171,77493.84104233,"16087","ID","Idaho","Washington County"
750404.87122643,-516913.44842512,"17001","IL","Illinois","Adams County"
940753.181837,-801509.76478605,"17003","IL","Illinois","Alexander County"
913243.6400283,-621267.62668191,"17005","IL","Illinois","Bond County"
915618.08492517,-235339.81057499,"17007","IL","Illinois","Boone County"
786033.00504203,-516648.67357022,"17009","IL","Illinois","Brown County"
