"x","y","order","hole","piece","group","fips","abbr","full"
-1257501.08539112,-1569137.74446644,326,FALSE,1,"02.1","02","AK","Alaska"
-1253319.45688517,-1569937.25647677,327,FALSE,1,"02.1","02","AK","Alaska"
-1250212.15712657,-1571364.82392175,328,FALSE,1,"02.1","02","AK","Alaska"
-1249688.22660552,-1572794.86587518,329,FALSE,1,"02.1","02","AK","Alaska"
-1251962.08613439,-1575588.62864794,330,FALSE,1,"02.1","02","AK","Alaska"
-1251929.32613564,-1577940.55299882,331,FALSE,1,"02.1","02","AK","Alaska"
-1253754.26159699,-1578827.58776319,332,FALSE,1,"02.1","02","AK","Alaska"
-1253021.98464284,-1582133.62677,333,FALSE,1,"02.1","02","AK","Alaska"
-1250889.25371018,-1582670.06972838,334,FALSE,1,"02.1","02","AK","Alaska"
-1247503.02744194,-1583235.25700197,335,FALSE,1,"02.1","02","AK","Alaska"
-1245873.71700057,-1584146.44596864,336,FALSE,1,"02.1","02","AK","Alaska"
-1241550.80529747,-1584476.07001287,337,FALSE,1,"02.1","02","AK","Alaska"
-1242011.26366358,-1586762.73618969,338,FALSE,1,"02.1","02","AK","Alaska"
-1241929.50672714,-1590156.48146185,339,FALSE,1,"02.1","02","AK","Alaska"
-1238271.87013486,-1590016.7799999,340,FALSE,1,"02.1","02","AK","Alaska"
-1234983.89087105,-1591181.68038696,341,FALSE,1,"02.1","02","AK","Alaska"
-1233011.98254109,-1592227.91108979,342,FALSE,1,"02.1","02","AK","Alaska"
-1230788.00989859,-1589018.45351013,343,FALSE,1,"02.1","02","AK","Alaska"
-1229066.63908667,-1587443.04024395,344,FALSE,1,"02.1","02","AK","Alaska"
-1227258.89345754,-1587103.24550443,345,FALSE,1,"02.1","02","AK","Alaska"
-1223782.90897137,-1585740.21181516,346,FALSE,1,"02.1","02","AK","Alaska"
-1221497.63461906,-1586557.74640393,347,FALSE,1,"02.1","02","AK","Alaska"
-1219605.88528256,-1588400.28675452,348,FALSE,1,"02.1","02","AK","Alaska"
-1216168.02847337,-1586883.17091347,349,FALSE,1,"02.1","02","AK","Alaska"
-1213231.30844538,-1582868.13367525,350,FALSE,1,"02.1","02","AK","Alaska"
-1211231.04119682,-1583227.36081812,351,FALSE,1,"02.1","02","AK","Alaska"
-1207020.50182759,-1581607.67922231,352,FALSE,1,"02.1","02","AK","Alaska"
-1202523.84961363,-1582591.4546988,353,FALSE,1,"02.1","02","AK","Alaska"
-1198394.44823304,-1584941.32705343,354,FALSE,1,"02.1","02","AK","Alaska"
-1194357.73877264,-1584143.96643765,355,FALSE,1,"02.1","02","AK","Alaska"
-1191069.21072351,-1587210.9544998,356,FALSE,1,"02.1","02","AK","Alaska"
-1190674.29927111,-1589448.67422717,357,FALSE,1,"02.1","02","AK","Alaska"
-1188844.38926622,-1589612.7562706,358,FALSE,1,"02.1","02","AK","Alaska"
-1186769.13111465,-1587053.46797006,359,FALSE,1,"02.1","02","AK","Alaska"
-1182832.52355082,-1588109.03501075,360,FALSE,1,"02.1","02","AK","Alaska"
-1181199.64269085,-1588886.02136613,361,FALSE,1,"02.1","02","AK","Alaska"
-1179260.32714965,-1592273.67843655,362,FALSE,1,"02.1","02","AK","Alaska"
-1173875.79532425,-1592886.90861009,363,FALSE,1,"02.1","02","AK","Alaska"
-1170890.09829211,-1591393.24718574,364,FALSE,1,"02.1","02","AK","Alaska"
-1169459.73397284,-1593763.18134181,365,FALSE,1,"02.1","02","AK","Alaska"
-1166743.65442246,-1593661.89120259,366,FALSE,1,"02.1","02","AK","Alaska"
-1165332.69802001,-1591451.99542282,367,FALSE,1,"02.1","02","AK","Alaska"
-1159437.06519743,-1590307.4099773,368,FALSE,1,"02.1","02","AK","Alaska"
-1153346.49907158,-1590468.01873617,369,FALSE,1,"02.1","02","AK","Alaska"
-1151295.61536439,-1590991.95349539,370,FALSE,1,"02.1","02","AK","Alaska"
-1149158.33796696,-1589251.42528601,371,FALSE,1,"02.1","02","AK","Alaska"
-1144908.44121556,-1592508.91426014,372,FALSE,1,"02.1","02","AK","Alaska"
-1141610.89988788,-1594214.6231619,373,FALSE,1,"02.1","02","AK","Alaska"
-1137195.36103966,-1595559.26880899,374,FALSE,1,"02.1","02","AK","Alaska"
-1132698.44066388,-1595946.24385759,375,FALSE,1,"02.1","02","AK","Alaska"
-1131091.89086884,-1594806.83602865,376,FALSE,1,"02.1","02","AK","Alaska"
-1129099.10773363,-1595012.47771295,377,FALSE,1,"02.1","02","AK","Alaska"
-1126237.97793818,-1590873.9161655,378,FALSE,1,"02.1","02","AK","Alaska"
-1123519.5235589,-1589554.77007807,379,FALSE,1,"02.1","02","AK","Alaska"
-1118437.77259559,-1584934.78505463,380,FALSE,1,"02.1","02","AK","Alaska"
-1112446.90720155,-1582316.11414494,381,FALSE,1,"02.1","02","AK","Alaska"
-1110895.63829605,-1582619.93343527,382,FALSE,1,"02.1","02","AK","Alaska"
-1108894.87682251,-1580786.92466348,383,FALSE,1,"02.1","02","AK","Alaska"
-1103942.59516922,-1582735.39868961,384,FALSE,1,"02.1","02","AK","Alaska"
-1099577.850019,-1583947.34668421,385,FALSE,1,"02.1","02","AK","Alaska"
-1094192.14271806,-1586846.80813748,386,FALSE,1,"02.1","02","AK","Alaska"
-1093034.96845348,-1588667.79830814,387,FALSE,1,"02.1","02","AK","Alaska"
-1090262.55480096,-1588943.98148677,388,FALSE,1,"02.1","02","AK","Alaska"
-1086167.31037009,-1590834.25250715,389,FALSE,1,"02.1","02","AK","Alaska"
-1080926.25645404,-1591871.96632397,390,FALSE,1,"02.1","02","AK","Alaska"
-1075505.68599869,-1595186.93555413,391,FALSE,1,"02.1","02","AK","Alaska"
-1071908.0712192,-1594721.90061484,392,FALSE,1,"02.1","02","AK","Alaska"
-1068214.42862755,-1595634.8566761,393,FALSE,1,"02.1","02","AK","Alaska"
-1055800.66171373,-1650998.61933167,394,FALSE,1,"02.1","02","AK","Alaska"
-1025438.04989699,-1779109.66890154,395,FALSE,1,"02.1","02","AK","Alaska"
-1025430.30636659,-1779141.15260341,396,FALSE,1,"02.1","02","AK","Alaska"
-976430.65009473,-1968214.03740229,397,FALSE,1,"02.1","02","AK","Alaska"
-956333.63297487,-2040642.50233569,398,FALSE,1,"02.1","02","AK","Alaska"
-955175.53794536,-2044736.78167689,399,FALSE,1,"02.1","02","AK","Alaska"
-943675.64152514,-2045342.84931112,400,FALSE,1,"02.1","02","AK","Alaska"
-943479.41102139,-2040772.34962462,401,FALSE,1,"02.1","02","AK","Alaska"
-930988.64393741,-2043228.43940481,402,FALSE,1,"02.1","02","AK","Alaska"
-926764.11321369,-2033700.45674771,403,FALSE,1,"02.1","02","AK","Alaska"
-913513.48772126,-2028274.1789624,404,FALSE,1,"02.1","02","AK","Alaska"
-912915.99582698,-2029841.26311898,405,FALSE,1,"02.1","02","AK","Alaska"
-912085.50113889,-2041779.6967774,406,FALSE,1,"02.1","02","AK","Alaska"
-907288.94391045,-2044967.51505366,407,FALSE,1,"02.1","02","AK","Alaska"
-898292.34597001,-2046429.77147805,408,FALSE,1,"02.1","02","AK","Alaska"
-895194.91083583,-2051519.69674009,409,FALSE,1,"02.1","02","AK","Alaska"
-893272.81602279,-2052941.336697,410,FALSE,1,"02.1","02","AK","Alaska"
-863226.56864925,-2068811.79312156,411,FALSE,1,"02.1","02","AK","Alaska"
-856696.97704716,-2079908.40695152,412,FALSE,1,"02.1","02","AK","Alaska"
-856058.03048301,-2083776.57637788,413,FALSE,1,"02.1","02","AK","Alaska"
-856040.44809695,-2083883.11809696,414,FALSE,1,"02.1","02","AK","Alaska"
-854279.51333149,-2083077.67316734,415,FALSE,1,"02.1","02","AK","Alaska"
-851629.14775523,-2077161.91485731,416,FALSE,1,"02.1","02","AK","Alaska"
-844771.77296942,-2067322.1924807,417,FALSE,1,"02.1","02","AK","Alaska"
-844258.59387985,-2066067.8528035,418,FALSE,1,"02.1","02","AK","Alaska"
-838829.25166694,-2063606.74940521,419,FALSE,1,"02.1","02","AK","Alaska"
-838356.52292751,-2058348.98846067,420,FALSE,1,"02.1","02","AK","Alaska"
-838240.47311319,-2057042.25193044,421,FALSE,1,"02.1","02","AK","Alaska"
-841417.58857225,-2048741.50650063,422,FALSE,1,"02.1","02","AK","Alaska"
-838576.7040694,-2048386.77934271,423,FALSE,1,"02.1","02","AK","Alaska"
-837066.39855696,-2043809.9213332,424,FALSE,1,"02.1","02","AK","Alaska"
-837707.82557182,-2042258.36280637,425,FALSE,1,"02.1","02","AK","Alaska"
-840913.77992581,-2041371.36035547,426,FALSE,1,"02.1","02","AK","Alaska"
-838026.01153739,-2038076.05354011,427,FALSE,1,"02.1","02","AK","Alaska"
-832998.8390633,-2034796.07244325,428,FALSE,1,"02.1","02","AK","Alaska"
-829060.33905903,-2029682.34800183,429,FALSE,1,"02.1","02","AK","Alaska"
-824952.20288129,-2024306.67234424,430,FALSE,1,"02.1","02","AK","Alaska"
-817737.26386184,-2026800.96842289,431,FALSE,1,"02.1","02","AK","Alaska"
-816793.51214157,-2028162.10769613,432,FALSE,1,"02.1","02","AK","Alaska"
-813870.40933095,-2029133.8250709,433,FALSE,1,"02.1","02","AK","Alaska"
-810892.1835136,-2031082.16891597,434,FALSE,1,"02.1","02","AK","Alaska"
-809301.10551271,-2035173.20033216,435,FALSE,1,"02.1","02","AK","Alaska"
-809284.7050631,-2037986.49432756,436,FALSE,1,"02.1","02","AK","Alaska"
-807293.43601624,-2039322.05647104,437,FALSE,1,"02.1","02","AK","Alaska"
-807089.61320512,-2041143.57125964,438,FALSE,1,"02.1","02","AK","Alaska"
-807088.28523114,-2041155.4561524,439,FALSE,1,"02.1","02","AK","Alaska"
-804438.60785964,-2043519.22712523,440,FALSE,1,"02.1","02","AK","Alaska"
-798061.52957598,-2042572.52963978,441,FALSE,1,"02.1","02","AK","Alaska"
-796012.99890207,-2045271.72408096,442,FALSE,1,"02.1","02","AK","Alaska"
-792884.42030049,-2046773.11748269,443,FALSE,1,"02.1","02","AK","Alaska"
-790967.57129187,-2045965.84143391,444,FALSE,1,"02.1","02","AK","Alaska"
-787010.95090732,-2049259.99602246,445,FALSE,1,"02.1","02","AK","Alaska"
-786424.24359245,-2052157.06938866,446,FALSE,1,"02.1","02","AK","Alaska"
-784550.5111853,-2052037.09766995,447,FALSE,1,"02.1","02","AK","Alaska"
-784542.40641037,-2052058.21368199,448,FALSE,1,"02.1","02","AK","Alaska"
-783775.92851279,-2054054.56184796,449,FALSE,1,"02.1","02","AK","Alaska"
-780889.32693736,-2056110.70084308,450,FALSE,1,"02.1","02","AK","Alaska"
-769252.00586612,-2058023.84301128,451,FALSE,1,"02.1","02","AK","Alaska"
-763833.29552196,-2062128.20674367,452,FALSE,1,"02.1","02","AK","Alaska"
-753218.69209155,-2067065.88515895,453,FALSE,1,"02.1","02","AK","Alaska"
-754271.54534028,-2069822.25488844,454,FALSE,1,"02.1","02","AK","Alaska"
-749426.21369194,-2073831.82670324,455,FALSE,1,"02.1","02","AK","Alaska"
-743333.81823873,-2077582.81014568,456,FALSE,1,"02.1","02","AK","Alaska"
-743314.2075188,-2077594.82135612,457,FALSE,1,"02.1","02","AK","Alaska"
-738149.32410648,-2083377.45944923,458,FALSE,1,"02.1","02","AK","Alaska"
-730375.52494435,-2088309.91058478,459,FALSE,1,"02.1","02","AK","Alaska"
-725112.33955319,-2093353.72964644,460,FALSE,1,"02.1","02","AK","Alaska"
-720754.9249343,-2096940.99712642,461,FALSE,1,"02.1","02","AK","Alaska"
-716617.84291756,-2100325.8606549,462,FALSE,1,"02.1","02","AK","Alaska"
-709128.10141029,-2105256.65391372,463,FALSE,1,"02.1","02","AK","Alaska"
-703799.47706111,-2109981.5348336,464,FALSE,1,"02.1","02","AK","Alaska"
-704189.97600527,-2116707.17453674,465,FALSE,1,"02.1","02","AK","Alaska"
-695827.15450288,-2115159.90828383,466,FALSE,1,"02.1","02","AK","Alaska"
-694214.99597098,-2123096.88590129,467,FALSE,1,"02.1","02","AK","Alaska"
-694048.77969467,-2123917.52895213,468,FALSE,1,"02.1","02","AK","Alaska"
-686677.56199818,-2124207.2797028,469,FALSE,1,"02.1","02","AK","Alaska"
-686337.98279005,-2126867.48586529,470,FALSE,1,"02.1","02","AK","Alaska"
-681709.25128941,-2132898.6501175,471,FALSE,1,"02.1","02","AK","Alaska"
-675953.50463388,-2129505.16812964,472,FALSE,1,"02.1","02","AK","Alaska"
-671801.93992238,-2131062.87987971,473,FALSE,1,"02.1","02","AK","Alaska"
-662818.58429367,-2132117.85181147,474,FALSE,1,"02.1","02","AK","Alaska"
-660048.26183311,-2133014.14437706,475,FALSE,1,"02.1","02","AK","Alaska"
-660010.99484914,-2133026.16184429,476,FALSE,1,"02.1","02","AK","Alaska"
-652779.34650605,-2131389.98562863,477,FALSE,1,"02.1","02","AK","Alaska"
-650536.41223568,-2131814.58093825,478,FALSE,1,"02.1","02","AK","Alaska"
-646170.29611083,-2133749.21203183,479,FALSE,1,"02.1","02","AK","Alaska"
-641898.84964383,-2133149.41342794,480,FALSE,1,"02.1","02","AK","Alaska"
-638824.13910124,-2137047.30703579,481,FALSE,1,"02.1","02","AK","Alaska"
-636598.86802102,-2136665.56712914,482,FALSE,1,"02.1","02","AK","Alaska"
-633661.02214651,-2136824.5532245,483,FALSE,1,"02.1","02","AK","Alaska"
-633629.63846368,-2136826.22199748,484,FALSE,1,"02.1","02","AK","Alaska"
-630673.26392229,-2134229.01820032,485,FALSE,1,"02.1","02","AK","Alaska"
-625698.7633818,-2138480.46275466,486,FALSE,1,"02.1","02","AK","Alaska"
-624257.69272249,-2141986.97192462,487,FALSE,1,"02.1","02","AK","Alaska"
-623970.95523413,-2146933.05949593,488,FALSE,1,"02.1","02","AK","Alaska"
-624541.5979716,-2148159.30271419,489,FALSE,1,"02.1","02","AK","Alaska"
-623943.9852966,-2150279.42161841,490,FALSE,1,"02.1","02","AK","Alaska"
-623456.39683092,-2152010.28706009,491,FALSE,1,"02.1","02","AK","Alaska"
-621572.68333895,-2153530.52698996,492,FALSE,1,"02.1","02","AK","Alaska"
-619237.53833568,-2158848.18636838,493,FALSE,1,"02.1","02","AK","Alaska"
-616847.1648904,-2161616.6148949,494,FALSE,1,"02.1","02","AK","Alaska"
-614416.30650314,-2163795.11399014,495,FALSE,1,"02.1","02","AK","Alaska"
-612054.90568546,-2167612.1453376,496,FALSE,1,"02.1","02","AK","Alaska"
-610279.82532448,-2168696.24384807,497,FALSE,1,"02.1","02","AK","Alaska"
-609935.99296108,-2170590.19277983,498,FALSE,1,"02.1","02","AK","Alaska"
-610792.17471481,-2175199.67225757,499,FALSE,1,"02.1","02","AK","Alaska"
-610553.07904757,-2179685.07833619,500,FALSE,1,"02.1","02","AK","Alaska"
-610108.40409361,-2183837.48619413,501,FALSE,1,"02.1","02","AK","Alaska"
-610728.34939832,-2189919.31698857,502,FALSE,1,"02.1","02","AK","Alaska"
-612991.22968665,-2197151.47584033,503,FALSE,1,"02.1","02","AK","Alaska"
-614929.94848246,-2199915.63344986,504,FALSE,1,"02.1","02","AK","Alaska"
-613881.35665596,-2201538.95954245,505,FALSE,1,"02.1","02","AK","Alaska"
-614828.21952933,-2203249.81620459,506,FALSE,1,"02.1","02","AK","Alaska"
-616866.85106429,-2202260.13323807,507,FALSE,1,"02.1","02","AK","Alaska"
-618873.64812797,-2201549.77205794,508,FALSE,1,"02.1","02","AK","Alaska"
-619746.27520381,-2203029.96821719,509,FALSE,1,"02.1","02","AK","Alaska"
-620373.27899451,-2203164.06985977,510,FALSE,1,"02.1","02","AK","Alaska"
-622785.80149021,-2202288.64704454,511,FALSE,1,"02.1","02","AK","Alaska"
-624840.19587274,-2198931.22074242,512,FALSE,1,"02.1","02","AK","Alaska"
-626153.0126471,-2197007.44024147,513,FALSE,1,"02.1","02","AK","Alaska"
-627380.78264581,-2195358.73753843,514,FALSE,1,"02.1","02","AK","Alaska"
-628737.14386824,-2194859.53195369,515,FALSE,1,"02.1","02","AK","Alaska"
-629383.9088311,-2192545.85637881,516,FALSE,1,"02.1","02","AK","Alaska"
-630744.09782826,-2190707.7682873,517,FALSE,1,"02.1","02","AK","Alaska"
-632288.33782734,-2189933.06718043,518,FALSE,1,"02.1","02","AK","Alaska"
-634089.57832988,-2188364.375824,519,FALSE,1,"02.1","02","AK","Alaska"
-634837.79671812,-2187182.9565583,520,FALSE,1,"02.1","02","AK","Alaska"
-636589.47350314,-2187712.17390056,521,FALSE,1,"02.1","02","AK","Alaska"
-635447.56465768,-2192052.53657279,522,FALSE,1,"02.1","02","AK","Alaska"
-634072.78060393,-2194928.11561982,523,FALSE,1,"02.1","02","AK","Alaska"
-634316.87778251,-2197987.3598976,524,FALSE,1,"02.1","02","AK","Alaska"
-633287.21219452,-2200168.80524149,525,FALSE,1,"02.1","02","AK","Alaska"
-631607.78826484,-2200476.1445997,526,FALSE,1,"02.1","02","AK","Alaska"
-631928.91134776,-2203539.23761502,527,FALSE,1,"02.1","02","AK","Alaska"
-633583.76608127,-2204773.57819848,528,FALSE,1,"02.1","02","AK","Alaska"
-636964.9964064,-2204383.80333407,529,FALSE,1,"02.1","02","AK","Alaska"
-639095.41451074,-2203572.70270011,530,FALSE,1,"02.1","02","AK","Alaska"
-641640.3593778,-2204773.72596148,531,FALSE,1,"02.1","02","AK","Alaska"
-642632.35494751,-2204414.12203629,532,FALSE,1,"02.1","02","AK","Alaska"
-643127.39803195,-2202700.32984865,533,FALSE,1,"02.1","02","AK","Alaska"
-643434.03291327,-2201639.08184779,534,FALSE,1,"02.1","02","AK","Alaska"
-645075.7945558,-2200732.42325503,535,FALSE,1,"02.1","02","AK","Alaska"
-644789.62140713,-2197675.34329246,536,FALSE,1,"02.1","02","AK","Alaska"
-645562.36993779,-2197039.78438081,537,FALSE,1,"02.1","02","AK","Alaska"
-647731.31872861,-2197455.74770581,538,FALSE,1,"02.1","02","AK","Alaska"
-649497.60805198,-2197792.41076175,539,FALSE,1,"02.1","02","AK","Alaska"
-652895.10715662,-2195615.58638607,540,FALSE,1,"02.1","02","AK","Alaska"
-655585.99926374,-2191954.32235089,541,FALSE,1,"02.1","02","AK","Alaska"
-658099.76564275,-2185970.06772025,542,FALSE,1,"02.1","02","AK","Alaska"
-658585.11054094,-2184256.70242587,543,FALSE,1,"02.1","02","AK","Alaska"
-662533.74702631,-2183886.55572731,544,FALSE,1,"02.1","02","AK","Alaska"
-667067.19610581,-2183198.76239435,545,FALSE,1,"02.1","02","AK","Alaska"
-669491.48974744,-2182308.87438588,546,FALSE,1,"02.1","02","AK","Alaska"
-670817.31811155,-2180449.02426616,547,FALSE,1,"02.1","02","AK","Alaska"
-672785.40747641,-2177683.32869842,548,FALSE,1,"02.1","02","AK","Alaska"
-674995.12610004,-2175441.36195704,549,FALSE,1,"02.1","02","AK","Alaska"
-672741.59873268,-2171690.19253871,550,FALSE,1,"02.1","02","AK","Alaska"
-672514.69422074,-2168113.80737667,551,FALSE,1,"02.1","02","AK","Alaska"
-675881.46988799,-2167310.1501453,552,FALSE,1,"02.1","02","AK","Alaska"
-678635.17691171,-2168309.50205115,553,FALSE,1,"02.1","02","AK","Alaska"
-678207.98845483,-2172078.15033982,554,FALSE,1,"02.1","02","AK","Alaska"
-680536.30123793,-2171707.77990124,555,FALSE,1,"02.1","02","AK","Alaska"
-683352.83370547,-2168827.80564594,556,FALSE,1,"02.1","02","AK","Alaska"
-686591.97419488,-2164354.69003417,557,FALSE,1,"02.1","02","AK","Alaska"
-688139.23576834,-2167501.04156334,558,FALSE,1,"02.1","02","AK","Alaska"
-692685.10169801,-2164717.90596956,559,FALSE,1,"02.1","02","AK","Alaska"
-695010.43897272,-2160067.86111714,560,FALSE,1,"02.1","02","AK","Alaska"
-698432.69139527,-2160502.19060373,561,FALSE,1,"02.1","02","AK","Alaska"
-699271.20955081,-2160814.31631359,562,FALSE,1,"02.1","02","AK","Alaska"
-700958.48070858,-2160190.27042557,563,FALSE,1,"02.1","02","AK","Alaska"
-702369.72706838,-2159215.19952333,564,FALSE,1,"02.1","02","AK","Alaska"
-704395.41884813,-2159087.73551868,565,FALSE,1,"02.1","02","AK","Alaska"
-705659.50629141,-2158841.29463461,566,FALSE,1,"02.1","02","AK","Alaska"
-705949.59438904,-2158141.60359344,567,FALSE,1,"02.1","02","AK","Alaska"
-705964.73566732,-2157495.5820716,568,FALSE,1,"02.1","02","AK","Alaska"
-705571.43092528,-2152910.89842839,569,FALSE,1,"02.1","02","AK","Alaska"
-704004.3968169,-2151197.56412662,570,FALSE,1,"02.1","02","AK","Alaska"
-701342.36584752,-2150445.65061105,571,FALSE,1,"02.1","02","AK","Alaska"
-697701.75158399,-2148012.23909126,572,FALSE,1,"02.1","02","AK","Alaska"
-696668.62566428,-2143925.21748123,573,FALSE,1,"02.1","02","AK","Alaska"
-695514.34091917,-2141493.38158084,574,FALSE,1,"02.1","02","AK","Alaska"
-698835.26459243,-2139034.29857394,575,FALSE,1,"02.1","02","AK","Alaska"
-700430.01698277,-2136307.26400731,576,FALSE,1,"02.1","02","AK","Alaska"
-700731.48371924,-2135811.82581699,577,FALSE,1,"02.1","02","AK","Alaska"
-701853.23825147,-2133966.93239699,578,FALSE,1,"02.1","02","AK","Alaska"
-709353.45375862,-2132081.98024265,579,FALSE,1,"02.1","02","AK","Alaska"
-714393.73140952,-2126988.48580373,580,FALSE,1,"02.1","02","AK","Alaska"
-716532.90211984,-2124975.87791606,581,FALSE,1,"02.1","02","AK","Alaska"
-722527.34656719,-2125661.76244129,582,FALSE,1,"02.1","02","AK","Alaska"
-725521.19523118,-2124288.87466438,583,FALSE,1,"02.1","02","AK","Alaska"
-726816.69006653,-2126176.66504868,584,FALSE,1,"02.1","02","AK","Alaska"
-731106.23866422,-2125591.89442285,585,FALSE,1,"02.1","02","AK","Alaska"
-734523.21158861,-2122633.41483686,586,FALSE,1,"02.1","02","AK","Alaska"
-734428.8828354,-2119211.21945783,587,FALSE,1,"02.1","02","AK","Alaska"
-735226.82748688,-2116144.01263492,588,FALSE,1,"02.1","02","AK","Alaska"
-738223.68691647,-2111837.93526088,589,FALSE,1,"02.1","02","AK","Alaska"
-739423.06587175,-2109280.22499067,590,FALSE,1,"02.1","02","AK","Alaska"
-742690.1735974,-2108139.71872405,591,FALSE,1,"02.1","02","AK","Alaska"
-744859.46376599,-2106611.28692734,592,FALSE,1,"02.1","02","AK","Alaska"
-746023.6144493,-2102359.02871605,593,FALSE,1,"02.1","02","AK","Alaska"
-748624.18968381,-2099292.76512114,594,FALSE,1,"02.1","02","AK","Alaska"
-748628.02704054,-2099288.23271359,595,FALSE,1,"02.1","02","AK","Alaska"
-754682.24942016,-2094250.81725967,596,FALSE,1,"02.1","02","AK","Alaska"
-761665.65432871,-2090508.44734226,597,FALSE,1,"02.1","02","AK","Alaska"
-763990.97146659,-2086685.21675796,598,FALSE,1,"02.1","02","AK","Alaska"
-766432.67911429,-2085222.11273294,599,FALSE,1,"02.1","02","AK","Alaska"
-768413.54790083,-2086182.71618608,600,FALSE,1,"02.1","02","AK","Alaska"
-771858.60669719,-2087057.78839993,601,FALSE,1,"02.1","02","AK","Alaska"
-774243.51099396,-2087082.59953739,602,FALSE,1,"02.1","02","AK","Alaska"
-778430.48052221,-2087801.2411868,603,FALSE,1,"02.1","02","AK","Alaska"
-783774.35105112,-2082356.55545681,604,FALSE,1,"02.1","02","AK","Alaska"
-789219.49704286,-2081129.84079268,605,FALSE,1,"02.1","02","AK","Alaska"
-791964.47851716,-2082610.99971159,606,FALSE,1,"02.1","02","AK","Alaska"
-792902.49363805,-2083115.68997429,607,FALSE,1,"02.1","02","AK","Alaska"
-790739.01466449,-2086225.69994467,608,FALSE,1,"02.1","02","AK","Alaska"
-789135.29124906,-2089022.16309623,609,FALSE,1,"02.1","02","AK","Alaska"
-790034.42243313,-2090291.80007881,610,FALSE,1,"02.1","02","AK","Alaska"
-788073.47414115,-2094419.06183653,611,FALSE,1,"02.1","02","AK","Alaska"
-791950.5858055,-2094071.03436877,612,FALSE,1,"02.1","02","AK","Alaska"
-793870.85203676,-2094548.77498253,613,FALSE,1,"02.1","02","AK","Alaska"
-797977.96991432,-2090905.38881695,614,FALSE,1,"02.1","02","AK","Alaska"
